timestamp,roll,pitch,yaw,timestamp_mag,mag_x,mag_y,mag_z
1.74E+15,-0.505,2.282,-35.984,1.74E+15,0.102408,0.051781,0.091368
1.74E+15,-0.5,2.292,-35.985,1.74E+15,0.103097367,0.050505415,0.092343348
1.74E+15,-0.495,2.3,-35.988,1.74E+15,0.103112,0.051116,0.092406
1.74E+15,-0.505,2.275,-35.99,1.74E+15,0.103112,0.051116,0.092406
1.74E+15,-0.492,2.302,-35.992,1.74E+15,0.103112,0.051116,0.092406
1.74E+15,-0.511,2.269,-35.991,1.74E+15,0.10299548,0.051338107,0.092007979
1.74E+15,-0.502,2.288,-35.994,1.74E+15,0.103224,0.050132,0.093278
1.74E+15,-0.505,2.282,-35.995,1.74E+15,0.103224,0.050132,0.093278
1.74E+15,-0.508,2.277,-35.996,1.74E+15,0.103063626,0.051150905,0.092341683
1.74E+15,-0.505,2.282,-35.999,1.74E+15,0.103220428,0.050084999,0.093351661
1.74E+15,-0.509,2.271,-36.002,1.74E+15,0.103225,0.050054,0.093381
1.74E+15,-0.507,2.276,-36.003,1.74E+15,0.103225,0.050054,0.093381
1.74E+15,-0.509,2.272,-36.005,None,None,None,None
1.74E+15,-0.506,2.276,-36.006,None,None,None,None
1.74E+15,-0.506,2.276,-36.007,None,None,None,None
1.74E+15,-0.507,2.271,-36.007,1.74E+15,0.103226913,0.050004251,0.093478585
1.74E+15,-0.5,2.281,-36.007,1.74E+15,0.103227,0.050002,0.093483
1.74E+15,-0.496,2.283,-36.007,1.74E+15,0.102998785,0.051494051,0.092128538
1.74E+15,-0.488,2.291,-36.009,1.74E+15,0.102719,0.051347,0.091378
1.74E+15,-0.493,2.285,-36.01,1.74E+15,0.102719,0.051347,0.091378
1.74E+15,-0.488,2.292,-36.012,1.74E+15,0.103185758,0.050498395,0.092801734
1.74E+15,-0.49,2.29,-36.014,1.74E+15,0.103393,0.050288,0.093587
1.74E+15,-0.486,2.292,-36.017,1.74E+15,0.102891,0.05127,0.091942
1.74E+15,-0.486,2.288,-36.018,1.74E+15,0.102891,0.05127,0.091942
1.74E+15,-0.486,2.29,-36.019,1.74E+15,0.103342,0.050572,0.093482
1.74E+15,-0.485,2.291,-36.019,1.74E+15,0.102899293,0.051210994,0.091566719
1.74E+15,-0.482,2.294,-36.021,1.74E+15,0.102880734,0.051586281,0.091996305
1.74E+15,-0.485,2.286,-36.024,1.74E+15,0.102908,0.051706,0.092347
1.74E+15,-0.482,2.292,-36.024,1.74E+15,0.102908,0.051706,0.092347
1.74E+15,-0.485,2.287,-36.027,1.74E+15,0.103048,0.050858,0.092152
1.74E+15,-0.475,2.307,-36.026,1.74E+15,0.103048,0.050858,0.092152
1.74E+15,-0.476,2.304,-36.029,1.74E+15,0.103048,0.050858,0.092152
1.74E+15,-0.477,2.303,-36.031,1.74E+15,0.103048,0.050858,0.092152
1.74E+15,-0.481,2.292,-36.035,1.74E+15,0.103003,0.050778,0.092507
1.74E+15,-0.476,2.303,-36.036,1.74E+15,0.103003,0.050778,0.092507
1.74E+15,-0.483,2.293,-36.04,1.74E+15,0.103003,0.050778,0.092507
1.74E+15,-0.481,2.297,-36.042,1.74E+15,0.102867653,0.050709033,0.092591484
1.74E+15,-0.486,2.291,-36.047,1.74E+15,0.102868888,0.051887392,0.091114905
1.74E+15,-0.484,2.297,-36.053,1.74E+15,0.102875,0.052205,0.090717
1.74E+15,-0.481,2.299,-36.053,1.74E+15,0.102875,0.052205,0.090717
1.74E+15,-0.484,2.297,-36.053,1.74E+15,0.102875,0.052205,0.090717
1.74E+15,-0.472,2.315,-36.05,None,None,None,None
1.74E+15,-0.488,2.281,-36.048,1.74E+15,0.102804754,0.052044996,0.092154112
1.74E+15,-0.473,2.313,-36.044,1.74E+15,0.102927,0.051118,0.091385
1.74E+15,-0.486,2.282,-36.042,1.74E+15,0.102927,0.051118,0.091385
1.74E+15,-0.475,2.309,-36.038,1.74E+15,0.102683768,0.052239093,0.091808086
1.74E+15,-0.482,2.284,-36.037,1.74E+15,0.102643,0.052427,0.091879
1.74E+15,-0.478,2.297,-36.036,1.74E+15,0.102643,0.052427,0.091879
1.74E+15,-0.479,2.291,-36.039,1.74E+15,0.102643,0.052427,0.091879
1.74E+15,-0.482,2.284,-36.04,None,None,None,None
1.74E+15,-0.483,2.281,-36.039,None,None,None,None
1.74E+15,-0.478,2.293,-36.043,None,None,None,None
1.74E+15,-0.484,2.281,-36.046,1.74E+15,0.103100283,0.049856251,0.09319613
1.74E+15,-0.478,2.291,-36.047,1.74E+15,0.102467,0.05279,0.090958
1.74E+15,-0.478,2.29,-36.048,1.74E+15,0.102791483,0.051373266,0.091694737
1.74E+15,-0.476,2.295,-36.051,1.74E+15,0.102986471,0.051390609,0.091447452
1.74E+15,-0.48,2.285,-36.053,1.74E+15,0.103012,0.050026,0.093325
1.74E+15,-0.48,2.287,-36.054,1.74E+15,0.103040685,0.050657079,0.092182962
1.74E+15,-0.479,2.29,-36.056,1.74E+15,0.102884,0.050986,0.091842
1.74E+15,-0.475,2.293,-36.058,1.74E+15,0.102884,0.050986,0.091842
1.74E+15,-0.48,2.285,-36.058,1.74E+15,0.103031886,0.050795059,0.091942151
1.74E+15,-0.471,2.298,-36.059,1.74E+15,0.102888,0.050882,0.092097
1.74E+15,-0.476,2.286,-36.059,1.74E+15,0.102888,0.050882,0.092097
1.74E+15,-0.476,2.29,-36.06,1.74E+15,0.102888,0.050882,0.092097
1.74E+15,-0.472,2.296,-36.064,1.74E+15,0.102944,0.05083,0.092251
1.74E+15,-0.472,2.294,-36.065,1.74E+15,0.102944,0.05083,0.092251
1.74E+15,-0.473,2.291,-36.067,1.74E+15,0.102944,0.05083,0.092251
1.74E+15,-0.472,2.293,-36.067,None,None,None,None
1.74E+15,-0.472,2.294,-36.068,None,None,None,None
1.74E+15,-0.473,2.289,-36.069,None,None,None,None
1.74E+15,-0.471,2.291,-36.07,None,None,None,None
1.74E+15,-0.473,2.29,-36.07,1.74E+15,0.102287,0.052766,0.09014
1.74E+15,-0.471,2.292,-36.072,1.74E+15,0.102907665,0.051183136,0.090978235
1.74E+15,-0.472,2.29,-36.071,1.74E+15,0.103023,0.050889,0.091134
1.74E+15,-0.469,2.295,-36.072,1.74E+15,0.103023,0.050889,0.091134
1.74E+15,-0.471,2.292,-36.072,1.74E+15,0.103051545,0.050908686,0.092235429
1.74E+15,-0.474,2.288,-36.074,1.74E+15,0.103052,0.050909,0.092253
1.74E+15,-0.474,2.289,-36.075,1.74E+15,0.102776,0.051425,0.091481
1.74E+15,-0.472,2.29,-36.077,1.74E+15,0.102821363,0.051456361,0.091171918
1.74E+15,-0.471,2.294,-36.077,1.74E+15,0.103081,0.050785,0.09139
1.74E+15,-0.474,2.285,-36.078,1.74E+15,0.102949,0.051192,0.092198
1.74E+15,-0.468,2.297,-36.079,1.74E+15,0.102949,0.051192,0.092198
1.74E+15,-0.472,2.287,-36.079,1.74E+15,0.10303,0.050784,0.091491
1.74E+15,-0.471,2.29,-36.08,1.74E+15,0.10284,0.051708,0.091735
1.74E+15,-0.469,2.29,-36.08,1.74E+15,0.10284,0.051708,0.091735
1.74E+15,-0.47,2.288,-36.08,1.74E+15,0.103045,0.051169,0.091845
1.74E+15,-0.468,2.291,-36.08,1.74E+15,0.102868,0.050808,0.091334
1.74E+15,-0.469,2.29,-36.081,1.74E+15,0.102686502,0.051102304,0.090558852
1.74E+15,-0.471,2.289,-36.081,1.74E+15,0.103041,0.05117,0.091692
1.74E+15,-0.471,2.289,-36.08,1.74E+15,0.103041,0.05117,0.091692
1.74E+15,-0.471,2.286,-36.08,1.74E+15,0.103041,0.05117,0.091692
1.74E+15,-0.469,2.293,-36.08,1.74E+15,0.103041,0.05117,0.091692
1.74E+15,-0.47,2.287,-36.081,None,None,None,None
1.74E+15,-0.472,2.289,-36.082,1.74E+15,0.102826,0.050779,0.091791
1.74E+15,-0.466,2.297,-36.083,1.74E+15,0.102826,0.050779,0.091791
1.74E+15,-0.468,2.297,-36.082,1.74E+15,0.102826,0.050779,0.091791
1.74E+15,-0.468,2.293,-36.086,1.74E+15,0.102706053,0.052045831,0.090189013
1.74E+15,-0.471,2.29,-36.086,1.74E+15,0.102645,0.052464,0.089845
1.74E+15,-0.47,2.294,-36.087,1.74E+15,0.102645,0.052464,0.089845
1.74E+15,-0.472,2.287,-36.088,1.74E+15,0.102705784,0.05106014,0.091378755
1.74E+15,-0.471,2.29,-36.086,1.74E+15,0.102718,0.050778,0.091687
1.74E+15,-0.475,2.283,-36.081,1.74E+15,0.102718,0.050778,0.091687
1.74E+15,-0.485,2.261,-36.085,1.74E+15,0.102634024,0.051126508,0.091509948
1.74E+15,-0.469,2.296,-36.082,1.74E+15,0.102609,0.050829,0.091531
1.74E+15,-0.48,2.272,-36.082,1.74E+15,0.103123346,0.050016302,0.091271496
1.74E+15,-0.47,2.29,-36.085,1.74E+15,0.103271,0.049783,0.091197
1.74E+15,-0.469,2.291,-36.087,1.74E+15,0.103271,0.049783,0.091197
1.74E+15,-0.472,2.281,-36.089,None,None,None,None
1.74E+15,-0.472,2.29,-36.088,None,None,None,None
1.74E+15,-0.473,2.284,-36.091,None,None,None,None
1.74E+15,-0.47,2.287,-36.09,1.74E+15,0.103236487,0.049530864,0.091977376
1.74E+15,-0.482,2.271,-36.088,1.74E+15,0.103235,0.04952,0.092011
1.74E+15,-0.482,2.271,-36.09,1.74E+15,0.102874791,0.051927473,0.089624501
1.74E+15,-0.485,2.268,-36.09,1.74E+15,0.10284,0.05216,0.089394
1.74E+15,-0.489,2.263,-36.089,1.74E+15,0.10284,0.05216,0.089394
1.74E+15,-0.489,2.265,-36.091,1.74E+15,0.10284,0.05216,0.089394
1.74E+15,-0.49,2.265,-36.092,1.74E+15,0.102607,0.051088,0.091275
1.74E+15,-0.486,2.272,-36.09,1.74E+15,0.102607,0.051088,0.091275
1.74E+15,-0.488,2.268,-36.088,1.74E+15,0.102739367,0.051620243,0.090381757
1.74E+15,-0.49,2.265,-36.09,1.74E+15,0.10275,0.051663,0.09031
1.74E+15,-0.485,2.272,-36.089,1.74E+15,0.103213,0.051208,0.090069
1.74E+15,-0.49,2.26,-36.089,1.74E+15,0.103213,0.051208,0.090069
1.74E+15,-0.485,2.272,-36.09,1.74E+15,0.102745,0.051587,0.090158
1.74E+15,-0.488,2.262,-36.091,1.74E+15,0.102745,0.051587,0.090158
1.74E+15,-0.488,2.265,-36.093,1.74E+15,0.102751437,0.051847246,0.09024996
1.74E+15,-0.488,2.264,-36.093,1.74E+15,0.102752,0.05187,0.090258
1.74E+15,-0.479,2.284,-36.094,1.74E+15,0.102752,0.05187,0.090258
1.74E+15,-0.494,2.258,-36.099,None,None,None,None
1.74E+15,-0.487,2.276,-36.104,None,None,None,None
1.74E+15,-0.489,2.275,-36.11,None,None,None,None
1.74E+15,-0.5,2.251,-36.111,None,None,None,None
1.74E+15,-0.49,2.272,-36.112,1.74E+15,0.102508016,0.051567879,0.09078695
1.74E+15,-0.497,2.258,-36.118,1.74E+15,0.102496,0.051553,0.090813
1.74E+15,-0.495,2.266,-36.12,1.74E+15,0.102496,0.051553,0.090813
1.74E+15,-0.496,2.266,-36.121,1.74E+15,0.102769,0.051323,0.091278
1.74E+15,-0.502,2.25,-36.124,1.74E+15,0.102769,0.051323,0.091278
1.74E+15,-0.499,2.257,-36.123,1.74E+15,0.102769,0.051323,0.091278
1.74E+15,-0.499,2.258,-36.124,1.74E+15,0.102971,0.051018,0.091081
1.74E+15,-0.493,2.27,-36.129,1.74E+15,0.102971,0.051018,0.091081
1.74E+15,-0.505,2.248,-36.135,1.74E+15,0.102971,0.051018,0.091081
1.74E+15,-0.501,2.257,-36.138,1.74E+15,0.102184,0.052428,0.090444
1.74E+15,-0.503,2.252,-36.143,1.74E+15,0.102601589,0.051885839,0.090935235
1.74E+15,-0.498,2.264,-36.141,1.74E+15,0.102717,0.051736,0.091071
1.74E+15,-0.502,2.257,-36.142,1.74E+15,0.102717,0.051736,0.091071
1.74E+15,-0.501,2.258,-36.142,1.74E+15,0.102717,0.051736,0.091071
1.74E+15,-0.502,2.255,-36.142,None,None,None,None
1.74E+15,-0.502,2.253,-36.144,None,None,None,None
1.74E+15,-0.504,2.254,-36.145,None,None,None,None
1.74E+15,-0.5,2.259,-36.146,1.74E+15,0.102992,0.050392,0.092305
1.74E+15,-0.501,2.258,-36.145,1.74E+15,0.102455,0.051395,0.091372
1.74E+15,-0.5,2.258,-36.147,1.74E+15,0.102455,0.051395,0.091372
1.74E+15,-0.5,2.255,-36.146,1.74E+15,0.102455,0.051395,0.091372
1.74E+15,-0.503,2.25,-36.148,1.74E+15,0.102455,0.051395,0.091372
1.74E+15,-0.499,2.257,-36.147,1.74E+15,0.10281099,0.050944429,0.092709959
1.74E+15,-0.503,2.247,-36.148,1.74E+15,0.102592737,0.051884911,0.090775622
1.74E+15,-0.498,2.257,-36.149,1.74E+15,0.102426,0.052462,0.089535
1.74E+15,-0.505,2.246,-36.149,1.74E+15,0.102656399,0.051407183,0.091279886
1.74E+15,-0.502,2.251,-36.152,1.74E+15,0.102758,0.051262,0.092956
1.74E+15,-0.499,2.259,-36.152,1.74E+15,0.102758,0.051262,0.092956
1.74E+15,-0.504,2.245,-36.152,1.74E+15,0.102758,0.051262,0.092956
1.74E+15,-0.497,2.261,-36.153,1.74E+15,0.102617117,0.051437822,0.092176283
1.74E+15,-0.503,2.245,-36.153,1.74E+15,0.102596,0.051648,0.092594
1.74E+15,-0.496,2.265,-36.155,1.74E+15,0.102757793,0.051004233,0.092903149
1.74E+15,-0.501,2.258,-36.154,1.74E+15,0.102762343,0.051303989,0.091716071
1.74E+15,-0.505,2.25,-36.155,1.74E+15,0.102841082,0.051266866,0.091077707
1.74E+15,-0.503,2.256,-36.154,1.74E+15,0.102803398,0.051347716,0.091649167
1.74E+15,-0.502,2.256,-36.156,1.74E+15,0.102659807,0.051100086,0.091583989
1.74E+15,-0.504,2.255,-36.158,1.74E+15,0.102818601,0.051249174,0.09110888
1.74E+15,-0.504,2.255,-36.158,1.74E+15,0.102638,0.051419,0.092291
1.74E+15,-0.504,2.253,-36.159,1.74E+15,0.10285661,0.051464191,0.090994534
1.74E+15,-0.503,2.258,-36.159,1.74E+15,0.102533477,0.05204125,0.091153025
1.74E+15,-0.504,2.256,-36.158,1.74E+15,0.102472363,0.051796304,0.0917906
1.74E+15,-0.503,2.253,-36.158,1.74E+15,0.102759994,0.050981212,0.0915491
1.74E+15,-0.5,2.26,-36.157,1.74E+15,0.102558124,0.052050704,0.090958521
1.74E+15,-0.501,2.257,-36.159,1.74E+15,0.103181,0.050115,0.0916
1.74E+15,-0.498,2.265,-36.16,1.74E+15,0.102366,0.051985,0.091671
1.74E+15,-0.5,2.257,-36.161,1.74E+15,0.10280732,0.050874543,0.091579619
1.74E+15,-0.493,2.271,-36.162,1.74E+15,0.10252581,0.052105446,0.090833435
1.74E+15,-0.497,2.263,-36.162,1.74E+15,0.102935,0.050573,0.092049
1.74E+15,-0.497,2.264,-36.162,1.74E+15,0.102841684,0.051278881,0.091233642
1.74E+15,-0.495,2.271,-36.163,1.74E+15,0.102257,0.051907,0.091567
1.74E+15,-0.5,2.261,-36.163,1.74E+15,0.102907786,0.050930967,0.091388435
1.74E+15,-0.497,2.265,-36.165,1.74E+15,0.102953016,0.051117527,0.091274141
1.74E+15,-0.496,2.269,-36.166,1.74E+15,0.102086,0.052269,0.09085
1.74E+15,-0.5,2.259,-36.166,1.74E+15,0.102939359,0.050995385,0.091358271
1.74E+15,-0.497,2.27,-36.166,1.74E+15,0.102719,0.051529,0.091276
1.74E+15,-0.501,2.259,-36.166,1.74E+15,0.102394179,0.051928887,0.090621865
1.74E+15,-0.501,2.258,-36.167,1.74E+15,0.102074,0.052401,0.090289
1.74E+15,-0.499,2.263,-36.167,1.74E+15,0.102716,0.051452,0.091174
1.74E+15,-0.501,2.256,-36.168,1.74E+15,0.102896906,0.051201666,0.091328992
1.74E+15,-0.497,2.265,-36.169,1.74E+15,0.102117,0.052456,0.089883
1.74E+15,-0.496,2.266,-36.168,1.74E+15,0.102717,0.051141,0.09143
1.74E+15,-0.495,2.267,-36.169,1.74E+15,0.102861095,0.051244749,0.091042864
1.74E+15,-0.499,2.26,-36.168,1.74E+15,0.102397966,0.05191216,0.090292682
1.74E+15,-0.5,2.259,-36.17,1.74E+15,0.10329,0.050504,0.091499
1.74E+15,-0.499,2.259,-36.171,1.74E+15,0.10256031,0.051421353,0.091272407
1.74E+15,-0.498,2.264,-36.17,1.74E+15,0.102926814,0.051067591,0.091365521
1.74E+15,-0.49,2.275,-36.172,1.74E+15,0.103036,0.05112,0.091489
1.74E+15,-0.496,2.265,-36.172,1.74E+15,0.102914689,0.051045743,0.091491039
1.74E+15,-0.492,2.274,-36.172,1.74E+15,0.102559,0.051785,0.091067
1.74E+15,-0.499,2.265,-36.172,1.74E+15,0.102495721,0.051740694,0.090480149
1.74E+15,-0.505,2.25,-36.174,1.74E+15,0.102514793,0.051891165,0.090961625
1.74E+15,-0.499,2.265,-36.171,1.74E+15,0.102728,0.050828,0.092042
1.74E+15,-0.507,2.248,-36.172,1.74E+15,0.10254906,0.051925473,0.090606129
1.74E+15,-0.498,2.262,-36.173,1.74E+15,0.103271,0.049927,0.093179
1.74E+15,-0.499,2.259,-36.176,1.74E+15,0.10253931,0.051537975,0.091409614
1.74E+15,-0.502,2.252,-36.177,1.74E+15,0.103097,0.051196,0.091795
1.74E+15,-0.501,2.256,-36.177,1.74E+15,0.102944435,0.050757746,0.092256985
1.74E+15,-0.5,2.258,-36.178,1.74E+15,0.102433,0.052746,0.089635
1.74E+15,-0.503,2.253,-36.179,1.74E+15,0.103043018,0.051350104,0.091660149
1.74E+15,-0.499,2.257,-36.179,1.74E+15,0.103038591,0.050631604,0.09319916
1.74E+15,-0.499,2.26,-36.181,1.74E+15,0.102737,0.051085,0.092245
1.74E+15,-0.5,2.255,-36.182,1.74E+15,0.10285231,0.051377309,0.090866895
1.74E+15,-0.501,2.255,-36.184,1.74E+15,0.102883667,0.050961817,0.092812294
1.74E+15,-0.525,2.225,-36.18,1.74E+15,0.102660268,0.051456486,0.091091119
1.74E+15,-0.508,2.253,-36.178,1.74E+15,0.102887422,0.051398512,0.091729233
1.74E+15,-0.508,2.237,-36.181,1.74E+15,0.102601,0.051285,0.093003
1.74E+15,-0.517,2.216,-36.179,1.74E+15,0.102688,0.05169,0.089952
1.74E+15,-0.496,2.273,-36.175,1.74E+15,0.102859915,0.050968198,0.091197959
1.74E+15,-0.535,2.187,-36.178,1.74E+15,0.102487,0.051621,0.09249
1.74E+15,-0.525,2.257,-36.162,1.74E+15,0.102487,0.051621,0.09249
1.74E+15,-0.522,2.277,-36.155,1.74E+15,0.102722,0.05189,0.091172
1.74E+15,-0.538,2.233,-36.158,1.74E+15,0.102906199,0.050802803,0.091437323
1.74E+15,-0.529,2.242,-36.159,1.74E+15,0.102852,0.051252,0.090416
1.74E+15,-0.537,2.219,-36.16,1.74E+15,0.102619,0.051086,0.091784
1.74E+15,-0.531,2.255,-36.232,1.74E+15,0.10308,0.050061,0.091801
1.74E+15,-0.458,2.378,-36.246,1.74E+15,0.102905,0.051201,0.090469
1.74E+15,-0.473,2.347,-36.249,1.74E+15,0.102905,0.051201,0.090469
1.74E+15,-0.504,2.27,-36.294,1.74E+15,0.102293378,0.052419582,0.091249685
1.74E+15,-0.462,2.359,-36.297,1.74E+15,0.102858519,0.051158751,0.090883464
1.74E+15,-0.515,2.287,-36.297,1.74E+15,0.102639527,0.051619785,0.091284922
1.74E+15,-0.497,2.342,-36.305,1.74E+15,0.10283598,0.050932999,0.091678169
1.74E+15,-0.495,2.342,-36.31,1.74E+15,0.10312,0.050634,0.090934
1.74E+15,-0.467,2.388,-36.316,1.74E+15,0.102584515,0.051829747,0.091305123
1.74E+15,-0.506,2.283,-36.363,1.74E+15,0.103139,0.050138,0.092005
1.74E+15,-0.489,2.283,-36.388,1.74E+15,0.102197,0.05302,0.090594
1.74E+15,-0.486,2.266,-36.382,1.74E+15,0.102411,0.051807,0.09147
1.74E+15,-0.455,2.327,-36.435,1.74E+15,0.102411,0.051807,0.09147
1.74E+15,-0.422,2.416,-36.498,1.74E+15,0.102231219,0.052889153,0.090518547
1.74E+15,-0.376,2.546,-36.492,1.74E+15,0.102598151,0.051676624,0.091097584
1.74E+15,-0.479,2.298,-36.486,1.74E+15,0.103178606,0.050869432,0.091797438
1.74E+15,-0.511,2.234,-36.49,1.74E+15,0.10221625,0.052657295,0.090644753
1.74E+15,-0.575,2.124,-36.496,1.74E+15,0.102041685,0.052277428,0.091182996
1.74E+15,-0.577,2.152,-36.497,1.74E+15,0.102269327,0.052043605,0.091556652
1.74E+15,-0.57,2.159,-36.522,1.74E+15,0.102324,0.050766,0.092846
1.74E+15,-0.563,2.167,-36.525,1.74E+15,0.101718,0.053272,0.090327
1.74E+15,-0.553,2.201,-36.516,1.74E+15,0.102300595,0.051618102,0.091773193
1.74E+15,-0.543,2.248,-36.506,1.74E+15,0.102524,0.052324,0.091419
1.74E+15,-0.48,2.371,-36.572,1.74E+15,0.102376181,0.052138825,0.091003611
1.74E+15,-0.464,2.367,-36.608,1.74E+15,0.103254772,0.050654703,0.092532075
1.74E+15,-0.448,2.332,-36.559,1.74E+15,0.103122094,0.051686782,0.091195585
1.74E+15,-0.448,2.305,-36.577,1.74E+15,0.103032509,0.051482759,0.091067569
1.74E+15,-0.452,2.278,-36.601,1.74E+15,0.103258972,0.050866664,0.092136931
1.74E+15,-0.533,2.111,-36.61,1.74E+15,0.102461,0.05142,0.091575
1.74E+15,-0.592,1.982,-36.977,1.74E+15,0.102112668,0.051891423,0.091958221
1.74E+15,-0.683,2.12,-37.52,1.74E+15,0.101676787,0.05180883,0.091920217
1.74E+15,-1.118,2.856,-38.567,1.74E+15,0.100734515,0.053273752,0.092275544
1.74E+15,-1.361,3.445,-38.975,1.74E+15,0.100281,0.054017,0.091559
1.74E+15,-1.408,3.504,-39.474,1.74E+15,0.1006,0.056765,0.089925
1.74E+15,-1.029,2.539,-39.521,1.74E+15,0.099822597,0.055773605,0.092650026
1.74E+15,-0.719,1.931,-39.466,1.74E+15,0.099561,0.05544,0.093567
1.74E+15,-0.356,1.829,-39.227,1.74E+15,0.098321393,0.054590695,0.095060502
1.74E+15,-0.083,1.995,-38.992,1.74E+15,0.098366,0.053915,0.095377
1.74E+15,0.021,2.188,-38.645,1.74E+15,0.099547497,0.052802536,0.096339495
1.74E+15,0.021,2.217,-38.118,1.74E+15,0.100028019,0.052131663,0.096394111
1.74E+15,-0.068,2.503,-36.677,1.74E+15,0.101772,0.050636,0.096189
1.74E+15,-0.349,2.654,-35.275,1.74E+15,0.104180679,0.047991154,0.096276761
1.74E+15,-0.424,2.323,-34.274,1.74E+15,0.105309178,0.046754637,0.096726789
1.74E+15,-0.592,2.092,-32.99,1.74E+15,0.105799219,0.045487114,0.096279251
1.74E+15,-0.656,2.306,-31.153,1.74E+15,0.108295091,0.042801154,0.095468331
1.74E+15,-0.612,2.793,-27.804,1.74E+15,0.112279,0.037906,0.095192
1.74E+15,-0.553,2.813,-26.941,1.74E+15,0.114063935,0.035831845,0.094911479
1.74E+15,-0.32,3.174,-25.549,1.74E+15,0.115568683,0.03253686,0.096614679
1.74E+15,-0.162,3.436,-24.255,1.74E+15,0.117327,0.030559,0.094491
1.74E+15,-0.144,3.555,-23.516,1.74E+15,0.118274,0.030044,0.094618
1.74E+15,-0.165,3.749,-21.87,1.74E+15,0.118759,0.028702,0.093722
1.74E+15,-0.193,3.874,-20.533,1.74E+15,0.120204,0.02749,0.093052
1.74E+15,-0.297,3.694,-18.708,1.74E+15,0.122647641,0.021323044,0.093529111
1.74E+15,-0.35,3.613,-17.89,1.74E+15,0.123451408,0.019128004,0.095509081
1.74E+15,-0.449,3.744,-15.437,1.74E+15,0.123678,0.020012,0.092923
1.74E+15,-0.726,3.427,-13.747,1.74E+15,0.125529,0.015529,0.093653
1.74E+15,-0.883,3.268,-12.535,1.74E+15,0.125876795,0.013023829,0.092837445
1.74E+15,-1.004,3.287,-11.703,1.74E+15,0.126302312,0.008528062,0.09586886
1.74E+15,-1.213,3.366,-10.424,1.74E+15,0.127023,0.008582,0.094388
1.74E+15,-1.36,3.134,-9.135,1.74E+15,0.127674672,0.004907512,0.096908322
1.74E+15,-1.416,2.54,-7.522,1.74E+15,0.127292,0.001105,0.09713
1.74E+15,-1.432,2.447,-6.364,1.74E+15,0.127261,0.00114,0.095909
1.74E+15,-1.427,2.623,-5.623,1.74E+15,0.127196168,-0.002047663,0.098196397
1.74E+15,-1.466,3.055,-4.207,1.74E+15,0.128079713,-0.005380978,0.096984006
1.74E+15,-1.691,3.345,-2.866,1.74E+15,0.129139,-0.005949,0.095129
1.74E+15,-2.079,3.123,-1.123,1.74E+15,0.129354,-0.00915,0.097287
1.74E+15,-2.288,2.79,-0.027,1.74E+15,0.128625874,-0.0116091,0.096404935
1.74E+15,-2.336,2.665,0.928,1.74E+15,0.12821034,-0.013606076,0.096468404
1.74E+15,-2.455,2.497,2.422,1.74E+15,0.128038,-0.015763,0.09541
1.74E+15,-2.584,2.367,3.008,1.74E+15,0.1273867,-0.017991131,0.098892168
1.74E+15,-2.955,2.202,3.974,1.74E+15,0.127529,-0.01817,0.097698
1.74E+15,-3.261,2.05,4.976,1.74E+15,0.126578959,-0.019095466,0.098810088
1.74E+15,-3.683,2.365,6.407,1.74E+15,0.12635442,-0.022612194,0.099896275
1.74E+15,-3.722,2.484,6.662,1.74E+15,0.126587578,-0.022618071,0.099153133
1.74E+15,-3.688,2.75,7.184,1.74E+15,0.126856913,-0.023846486,0.098156553
1.74E+15,-3.505,2.83,7.417,1.74E+15,0.127036,-0.022524,0.097659
1.74E+15,-3.381,2.828,7.261,1.74E+15,0.127331921,-0.024506294,0.098689983
1.74E+15,-3.069,2.84,6.284,1.74E+15,0.127643,-0.024165,0.097581
1.74E+15,-2.606,3.296,4.79,1.74E+15,0.127755422,-0.020480247,0.096245983
1.74E+15,-2.417,3.643,3.447,1.74E+15,0.128769175,-0.021222097,0.096553947
1.74E+15,-2.149,3.785,0.552,1.74E+15,0.12927357,-0.015179097,0.095664968
1.74E+15,-1.418,3.329,-3.757,1.74E+15,0.12945,-0.012812,0.095021
1.74E+15,-1.121,3.005,-5.97,1.74E+15,0.127356,-0.004168,0.094618
1.74E+15,-0.897,2.516,-8.288,1.74E+15,0.125458021,-1.85E-05,0.09699589
1.74E+15,-0.767,2.136,-13.953,1.74E+15,0.122633,0.007014,0.097392
1.74E+15,-0.721,2.629,-16.876,1.74E+15,0.122633,0.007014,0.097392
1.74E+15,-0.62,2.747,-18.865,1.74E+15,0.11871128,0.02086948,0.095711498
1.74E+15,-0.319,2.415,-22.317,1.74E+15,0.11706,0.024821,0.095888
1.74E+15,-0.157,2.074,-23.884,1.74E+15,0.1152,0.027215,0.096084
1.74E+15,0.156,1.609,-26.091,1.74E+15,0.112088218,0.030088156,0.097821053
1.74E+15,0.369,1.405,-27.955,1.74E+15,0.108798,0.035909,0.096796
1.74E+15,0.787,1.445,-30.669,1.74E+15,0.105783548,0.03869762,0.097116747
1.74E+15,0.816,1.077,-32.097,1.74E+15,0.104664,0.039862,0.098098
1.74E+15,0.721,0.656,-33.182,1.74E+15,0.101863052,0.042524401,0.098471214
1.74E+15,0.585,0.379,-33.847,1.74E+15,0.100634304,0.044625307,0.097498726
1.74E+15,0.386,0.137,-34.843,1.74E+15,0.099084,0.044961,0.097985
1.74E+15,0.322,0.252,-35.383,1.74E+15,0.098324,0.046365,0.098416
